Accession.ID	Virus.name	Passage.details.history	Collection.date	Pango.lineage	Continent	Country	Province	Region	Region.2
EPI_ISL_8437153	hCoV-19/Thailand/DMSc-05708/2021	Original	2021-12-14	B.1.617.2	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_8437154	hCoV-19/Thailand/DMSc-05709/2021	Original	2021-12-16	AY.85	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_8437155	hCoV-19/Thailand/DMSc-05710/2021	Original	2021-12-15	AY.79	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_8437156	hCoV-19/Thailand/DMSc-05711/2021	Original	2021-12-16	AY.85	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_8437157	hCoV-19/Thailand/DMSc-05712/2021	Original	2021-12-15	AY.85	Asia	Thailand	Nonthaburi	BMR	Thailand
EPI_ISL_8437158	hCoV-19/Thailand/DMSc-05713/2021	Original	2021-12-16	AY.85	Asia	Thailand	Saraburi	non-BMR	Thailand
EPI_ISL_8437159	hCoV-19/Thailand/DMSc-05714/2021	Original	2021-12-09	AY.125	Asia	Thailand	Sakon Nakhon	non-BMR	Thailand
EPI_ISL_8437160	hCoV-19/Thailand/DMSc-05715/2021	Original	2021-12-13	AY.85	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_8437161	hCoV-19/Thailand/DMSc-05716/2021	Original	2021-12-17	AY.85	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_8437162	hCoV-19/Thailand/DMSc-05717/2021	Original	2021-12-15	AY.85	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_8437163	hCoV-19/Thailand/DMSc-05718/2021	Original	2021-12-17	AY.85	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_8437164	hCoV-19/Thailand/DMSc-05719/2021	Original	2021-12-15	AY.85	Asia	Thailand	Nonthaburi	BMR	Thailand
EPI_ISL_8437165	hCoV-19/Thailand/DMSc-05720/2021	Original	2021-12-16	AY.85	Asia	Thailand	Saraburi	non-BMR	Thailand
EPI_ISL_8437166	hCoV-19/Thailand/DMSc-05721/2021	Original	2021-12-10	AY.85	Asia	Thailand	Loei	non-BMR	Thailand
EPI_ISL_8437167	hCoV-19/Thailand/DMSc-05722/2021	Original	2021-12-13	AY.85	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_8437168	hCoV-19/Thailand/DMSc-05723/2021	Original	2021-12-14	AY.85	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_8437169	hCoV-19/Thailand/DMSc-05724/2021	Original	2021-12-17	AY.85	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_8437170	hCoV-19/Thailand/DMSc-05725/2021	Original	2021-12-15	AY.85	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_8437171	hCoV-19/Thailand/DMSc-05726/2021	Original	2021-12-18	AY.100	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_8437172	hCoV-19/Thailand/DMSc-05727/2021	Original	2021-12-15	AY.85	Asia	Thailand	Nonthaburi	BMR	Thailand
EPI_ISL_8437173	hCoV-19/Thailand/DMSc-05728/2021	Original	2021-12-16	AY.85	Asia	Thailand	Saraburi	non-BMR	Thailand
EPI_ISL_8437174	hCoV-19/Thailand/DMSc-05729/2021	Original	2021-12-10	AY.85	Asia	Thailand	Nong Khai	non-BMR	Thailand
EPI_ISL_8437175	hCoV-19/Thailand/DMSc-05730/2021	Original	2021-12-13	AY.30	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_8437176	hCoV-19/Thailand/DMSc-05731/2021	Original	2021-12-14	AY.85	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_8437177	hCoV-19/Thailand/DMSc-05732/2021	Original	2021-12-17	AY.85	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_8437178	hCoV-19/Thailand/DMSc-05733/2021	Original	2021-12-15	AY.85	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_8437179	hCoV-19/Thailand/DMSc-05734/2021	Original	2021-12-13	AY.85	Asia	Thailand	Nonthaburi	BMR	Thailand
EPI_ISL_8437180	hCoV-19/Thailand/DMSc-05735/2021	Original	2021-12-16	AY.85	Asia	Thailand	Nonthaburi	BMR	Thailand
EPI_ISL_8437181	hCoV-19/Thailand/DMSc-05736/2021	Original	2021-12-10	AY.85	Asia	Thailand	Loei	non-BMR	Thailand
EPI_ISL_8437182	hCoV-19/Thailand/DMSc-05737/2021	Original	2021-12-13	AY.30	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_8437183	hCoV-19/Thailand/DMSc-05738/2021	Original	2021-12-14	AY.30	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_8437184	hCoV-19/Thailand/DMSc-05739/2021	Original	2021-12-17	AY.85	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_8437185	hCoV-19/Thailand/DMSc-05740/2021	Original	2021-12-14	AY.85	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_8437186	hCoV-19/Thailand/DMSc-05741/2021	Original	2021-12-13	AY.30	Asia	Thailand	Nonthaburi	BMR	Thailand
EPI_ISL_8437187	hCoV-19/Thailand/DMSc-05742/2021	Original	2021-12-17	AY.85	Asia	Thailand	Nonthaburi	BMR	Thailand
EPI_ISL_8437188	hCoV-19/Thailand/DMSc-05743/2021	Original	2021-12-07	AY.85	Asia	Thailand	Sakon Nakhon	non-BMR	Thailand
EPI_ISL_8437189	hCoV-19/Thailand/DMSc-05744/2021	Original	2021-12-10	AY.85	Asia	Thailand	Loei	non-BMR	Thailand
EPI_ISL_8437190	hCoV-19/Thailand/DMSc-05745/2021	Original	2021-12-13	AY.85	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_8437191	hCoV-19/Thailand/DMSc-05746/2021	Original	2021-12-14	AY.30	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_8437192	hCoV-19/Thailand/DMSc-05747/2021	Original	2021-12-18	AY.85	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_8437193	hCoV-19/Thailand/DMSc-05748/2021	Original	2021-12-14	AY.85	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_8437194	hCoV-19/Thailand/DMSc-05749/2021	Original	2021-12-13	AY.85	Asia	Thailand	Nonthaburi	BMR	Thailand
EPI_ISL_8437195	hCoV-19/Thailand/DMSc-05750/2021	Original	2021-12-17	AY.85	Asia	Thailand	Nonthaburi	BMR	Thailand
EPI_ISL_8437196	hCoV-19/Thailand/DMSc-05751/2021	Original	2021-12-09	AY.30	Asia	Thailand	Udon Thani	non-BMR	Thailand
EPI_ISL_8437197	hCoV-19/Thailand/DMSc-05752/2021	Original	2021-12-10	AY.85	Asia	Thailand	Sakon Nakhon	non-BMR	Thailand
EPI_ISL_8437198	hCoV-19/Thailand/DMSc-05753/2021	Original	2021-12-14	AY.85	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_8437199	hCoV-19/Thailand/DMSc-05754/2021	Original	2021-12-14	AY.85	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_8437201	hCoV-19/Thailand/DMSc-05756/2021	Original	2021-12-15	AY.85	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_8437202	hCoV-19/Thailand/DMSc-05757/2021	Original	2021-12-13	AY.85	Asia	Thailand	Nonthaburi	BMR	Thailand
EPI_ISL_8437203	hCoV-19/Thailand/DMSc-05758/2021	Original	2021-12-17	AY.85	Asia	Thailand	Nonthaburi	BMR	Thailand
EPI_ISL_8437204	hCoV-19/Thailand/DMSc-05759/2021	Original	2021-12-09	AY.85	Asia	Thailand	Nong Bua Lam Phu	non-BMR	Thailand
EPI_ISL_8437205	hCoV-19/Thailand/DMSc-05760/2021	Original	2021-12-11	AY.85	Asia	Thailand	Loei	non-BMR	Thailand
EPI_ISL_8437206	hCoV-19/Thailand/DMSc-05761/2021	Original	2021-12-14	AY.85	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_8437207	hCoV-19/Thailand/DMSc-05762/2021	Original	2021-12-19	AY.85	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_8437208	hCoV-19/Thailand/DMSc-05763/2021	Original	2021-12-15	AY.85	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_8437210	hCoV-19/Thailand/DMSc-05765/2021	Original	2021-12-18	AY.85	Asia	Thailand	Nonthaburi	BMR	Thailand
EPI_ISL_8437211	hCoV-19/Thailand/DMSc-05766/2021	Original	2021-12-09	AY.85	Asia	Thailand	Udon Thani	non-BMR	Thailand
EPI_ISL_8437212	hCoV-19/Thailand/DMSc-05767/2021	Original	2021-12-14	AY.85	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_8437213	hCoV-19/Thailand/DMSc-05768/2021	Original	2021-12-15	AY.85	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_8437214	hCoV-19/Thailand/DMSc-05769/2021	Original	2021-12-10	AY.85	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_8437215	hCoV-19/Thailand/DMSc-05770/2021	Original	2021-12-15	AY.85	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_8437216	hCoV-19/Thailand/DMSc-05771/2021	Original	2021-12-13	AY.85	Asia	Thailand	Nonthaburi	BMR	Thailand
EPI_ISL_8437217	hCoV-19/Thailand/DMSc-05772/2021	Original	2021-12-19	AY.85	Asia	Thailand	Nonthaburi	BMR	Thailand
EPI_ISL_8437218	hCoV-19/Thailand/DMSc-05773/2021	Original	2021-12-09	AY.30	Asia	Thailand	Udon Thani	non-BMR	Thailand
EPI_ISL_8437219	hCoV-19/Thailand/DMSc-05774/2021	Original	2021-12-11	AY.85	Asia	Thailand	Loei	non-BMR	Thailand
EPI_ISL_8437220	hCoV-19/Thailand/DMSc-05775/2021	Original	2021-12-15	AY.1	Asia	Thailand	Nong Khai	non-BMR	Thailand
EPI_ISL_8437221	hCoV-19/Thailand/DMSc-05776/2021	Original	2021-12-20	AY.85	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_8437222	hCoV-19/Thailand/DMSc-05779/2021	Original	2021-12-10	AY.85	Asia	Thailand	Ubon Ratchathani	non-BMR	Thailand
EPI_ISL_8437223	hCoV-19/Thailand/DMSc-05780/2021	Original	2021-12-08	AY.85	Asia	Thailand	Lampang	non-BMR	Thailand
EPI_ISL_8437224	hCoV-19/Thailand/DMSc-05781/2021	Original	2021-12-11	AY.30	Asia	Thailand	Chiang Rai	non-BMR	Thailand
EPI_ISL_8437225	hCoV-19/Thailand/DMSc-05782/2021	Original	2021-12-12	AY.85	Asia	Thailand	Sakon Nakhon	non-BMR	Thailand
EPI_ISL_8437226	hCoV-19/Thailand/DMSc-05783/2021	Original	2021-12-20	AY.85	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_8437227	hCoV-19/Thailand/DMSc-05786/2021	Original	2021-12-10	AY.85	Asia	Thailand	Ubon Ratchathani	non-BMR	Thailand
EPI_ISL_8437228	hCoV-19/Thailand/DMSc-05787/2021	Original	2021-12-08	AY.85	Asia	Thailand	Lampang	non-BMR	Thailand
EPI_ISL_8437229	hCoV-19/Thailand/DMSc-05788/2021	Original	2021-12-11	B.1.617.2	Asia	Thailand	Chiang Rai	non-BMR	Thailand
EPI_ISL_8437230	hCoV-19/Thailand/DMSc-05789/2021	Original	2021-12-12	AY.85	Asia	Thailand	Sakon Nakhon	non-BMR	Thailand
EPI_ISL_8437231	hCoV-19/Thailand/DMSc-05791/2021	Original	2021-12-18	BA.1.1.15	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_8437232	hCoV-19/Thailand/DMSc-05794/2021	Original	2021-12-14	AY.85	Asia	Thailand	Ubon Ratchathani	non-BMR	Thailand
EPI_ISL_8437233	hCoV-19/Thailand/DMSc-05795/2021	Original	2021-12-08	AY.85	Asia	Thailand	Lampang	non-BMR	Thailand
EPI_ISL_8437234	hCoV-19/Thailand/DMSc-05796/2021	Original	2021-12-11	AY.85	Asia	Thailand	Chiang Rai	non-BMR	Thailand
EPI_ISL_8437235	hCoV-19/Thailand/DMSc-05797/2021	Original	2021-12-13	AY.85	Asia	Thailand	Sakon Nakhon	non-BMR	Thailand
EPI_ISL_8437236	hCoV-19/Thailand/DMSc-05798/2021	Original	2021-12-16	AY.85	Asia	Thailand	Udon Thani	non-BMR	Thailand
EPI_ISL_8437237	hCoV-19/Thailand/DMSc-05799/2021	Original	2021-11-14	AY.85	Asia	Thailand	Phetchabun	non-BMR	Thailand
EPI_ISL_8437238	hCoV-19/Thailand/DMSc-05802/2021	Original	2021-12-14	AY.85	Asia	Thailand	Ubon Ratchathani	non-BMR	Thailand
EPI_ISL_8437239	hCoV-19/Thailand/DMSc-05803/2021	Original	2021-12-09	AY.85	Asia	Thailand	Lampang	non-BMR	Thailand
EPI_ISL_8437240	hCoV-19/Thailand/DMSc-05804/2021	Original	2021-11-16	AY.85	Asia	Thailand	Uthai Thani	non-BMR	Thailand
EPI_ISL_8437241	hCoV-19/Thailand/DMSc-05805/2021	Original	2021-12-13	AY.85	Asia	Thailand	Sakon Nakhon	non-BMR	Thailand
EPI_ISL_8437242	hCoV-19/Thailand/DMSc-05806/2021	Original	2021-11-14	AY.85	Asia	Thailand	Phetchabun	non-BMR	Thailand
EPI_ISL_8437243	hCoV-19/Thailand/DMSc-05809/2021	Original	2021-11-11	AY.85	Asia	Thailand	Uttaradit	non-BMR	Thailand
EPI_ISL_8437244	hCoV-19/Thailand/DMSc-05810/2021	Original	2021-12-10	AY.85	Asia	Thailand	Lampang	non-BMR	Thailand
EPI_ISL_8437245	hCoV-19/Thailand/DMSc-05811/2021	Original	2021-11-16	AY.85	Asia	Thailand	Uthai Thani	non-BMR	Thailand
EPI_ISL_8437246	hCoV-19/Thailand/DMSc-05812/2021	Original	2021-12-13	AY.85	Asia	Thailand	Sakon Nakhon	non-BMR	Thailand
EPI_ISL_8437247	hCoV-19/Thailand/DMSc-05813/2021	Original	2021-11-17	AY.85	Asia	Thailand	Phetchabun	non-BMR	Thailand
EPI_ISL_8437248	hCoV-19/Thailand/DMSc-05816/2021	Original	2021-11-11	AY.85	Asia	Thailand	Phetchabun	non-BMR	Thailand
EPI_ISL_8437249	hCoV-19/Thailand/DMSc-05817/2021	Original	2021-12-10	AY.85	Asia	Thailand	Lampang	non-BMR	Thailand
EPI_ISL_8437250	hCoV-19/Thailand/DMSc-05818/2021	Original	2021-12-02	AY.85	Asia	Thailand	Kamphaeng Phet	non-BMR	Thailand
EPI_ISL_8437251	hCoV-19/Thailand/DMSc-05819/2021	Original	2021-12-14	AY.85	Asia	Thailand	Udon Thani	non-BMR	Thailand
EPI_ISL_8437253	hCoV-19/Thailand/DMSc-05821/2021	Original	2021-11-30	AY.85	Asia	Thailand	Uttaradit	non-BMR	Thailand
EPI_ISL_8437254	hCoV-19/Thailand/DMSc-05824/2021	Original	2021-12-11	B.1.617.2	Asia	Thailand	Mae Hong Son	non-BMR	Thailand
EPI_ISL_8437255	hCoV-19/Thailand/DMSc-05825/2021	Original	2021-12-10	AY.85	Asia	Thailand	Lampang	non-BMR	Thailand
EPI_ISL_8437256	hCoV-19/Thailand/DMSc-05826/2021	Original	2021-12-02	AY.85	Asia	Thailand	Kamphaeng Phet	non-BMR	Thailand
EPI_ISL_8437257	hCoV-19/Thailand/DMSc-05827/2021	Original	2021-12-15	AY.85	Asia	Thailand	Nong Bua Lam Phu	non-BMR	Thailand
EPI_ISL_8437258	hCoV-19/Thailand/DMSc-05828/2021	Original	2021-12-13	AY.85	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_8437259	hCoV-19/Thailand/DMSc-05829/2021	Original	2021-12-08	AY.59	Asia	Thailand	Phitsanulok	non-BMR	Thailand
EPI_ISL_8437260	hCoV-19/Thailand/DMSc-05831/2021	Original	2021-12-14	AY.59	Asia	Thailand	Phetchabun	non-BMR	Thailand
EPI_ISL_8437261	hCoV-19/Thailand/DMSc-05832/2021	Original	2021-12-06	AY.85	Asia	Thailand	Lampang	non-BMR	Thailand
EPI_ISL_8437262	hCoV-19/Thailand/DMSc-05833/2021	Original	2021-12-10	AY.85	Asia	Thailand	Lampang	non-BMR	Thailand
EPI_ISL_8437263	hCoV-19/Thailand/DMSc-05834/2021	Original	2021-12-06	AY.85	Asia	Thailand	Nakhon Sawan	non-BMR	Thailand
EPI_ISL_8437264	hCoV-19/Thailand/DMSc-05835/2021	Original	2021-12-15	AY.85	Asia	Thailand	Loei	non-BMR	Thailand
EPI_ISL_8437265	hCoV-19/Thailand/DMSc-05836/2021	Original	2021-12-13	AY.30	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_8437266	hCoV-19/Thailand/DMSc-05837/2021	Original	2021-12-11	AY.59	Asia	Thailand	Phitsanulok	non-BMR	Thailand
EPI_ISL_8437267	hCoV-19/Thailand/DMSc-05838/2021	Original	2021-12-13	AY.46	Asia	Thailand	Phitsanulok	non-BMR	Thailand
EPI_ISL_8437268	hCoV-19/Thailand/DMSc-05839/2021	Original	2021-11-29	AY.85	Asia	Thailand	Ubon Ratchathani	non-BMR	Thailand
EPI_ISL_8437269	hCoV-19/Thailand/DMSc-05840/2021	Original	2021-12-06	AY.85	Asia	Thailand	Lampang	non-BMR	Thailand
EPI_ISL_8437270	hCoV-19/Thailand/DMSc-05841/2021	Original	2021-12-10	AY.85	Asia	Thailand	Lampang	non-BMR	Thailand
EPI_ISL_8437272	hCoV-19/Thailand/DMSc-05843/2021	Original	2021-12-15	AY.85	Asia	Thailand	Loei	non-BMR	Thailand
EPI_ISL_8437273	hCoV-19/Thailand/DMSc-05844/2021	Original	2021-12-18	BA.1	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_8437274	hCoV-19/Thailand/DMSc-05846/2021	Original	2021-12-13	AY.85	Asia	Thailand	Phitsanulok	non-BMR	Thailand
EPI_ISL_8437275	hCoV-19/Thailand/DMSc-05847/2021	Original	2021-12-08	AY.85	Asia	Thailand	Amnat Charoen	non-BMR	Thailand
EPI_ISL_8437276	hCoV-19/Thailand/DMSc-05848/2021	Original	2021-12-06	AY.85	Asia	Thailand	Lampang	non-BMR	Thailand
EPI_ISL_8437277	hCoV-19/Thailand/DMSc-05849/2021	Original	2021-12-10	AY.85	Asia	Thailand	Lampang	non-BMR	Thailand
EPI_ISL_8437278	hCoV-19/Thailand/DMSc-05850/2021	Original	2021-12-06	AY.85	Asia	Thailand	Nakhon Sawan	non-BMR	Thailand
EPI_ISL_8437279	hCoV-19/Thailand/DMSc-05851/2021	Original	2021-12-15	AY.85	Asia	Thailand	Udon Thani	non-BMR	Thailand
EPI_ISL_8437280	hCoV-19/Thailand/DMSc-05852/2021	Original	2021-12-18	BA.1.17.2	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_8437281	hCoV-19/Thailand/DMSc-05854/2021	Original	2021-12-13	AY.85	Asia	Thailand	Phitsanulok	non-BMR	Thailand
EPI_ISL_8437282	hCoV-19/Thailand/DMSc-05855/2021	Original	2021-12-08	AY.85	Asia	Thailand	Amnat Charoen	non-BMR	Thailand
EPI_ISL_8437283	hCoV-19/Thailand/DMSc-05856/2021	Original	2021-12-07	AY.85	Asia	Thailand	Lampang	non-BMR	Thailand
EPI_ISL_8437284	hCoV-19/Thailand/DMSc-05857/2021	Original	2021-12-12	AY.30	Asia	Thailand	Chiang Rai	non-BMR	Thailand
EPI_ISL_8437285	hCoV-19/Thailand/DMSc-05858/2021	Original	2021-12-18	BA.1.1	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_8437286	hCoV-19/Thailand/DMSc-05859/2021	Original	2021-12-12	AY.85	Asia	Thailand	Phitsanulok	non-BMR	Thailand
EPI_ISL_8437287	hCoV-19/Thailand/DMSc-05861/2021	Original	2021-12-10	AY.85	Asia	Thailand	Amnat Charoen	non-BMR	Thailand
EPI_ISL_8437288	hCoV-19/Thailand/DMSc-05862/2021	Original	2021-12-08	AY.85	Asia	Thailand	Lampang	non-BMR	Thailand
EPI_ISL_8437289	hCoV-19/Thailand/DMSc-05863/2021	Original	2021-12-11	B.1.617.2	Asia	Thailand	Chiang Rai	non-BMR	Thailand
EPI_ISL_8437290	hCoV-19/Thailand/DMSc-05864/2021	Original	2021-12-07	AY.85	Asia	Thailand	Nakhon Sawan	non-BMR	Thailand
EPI_ISL_8437291	hCoV-19/Thailand/DMSc-05865/2021	Original	2021-12-10	AY.1	Asia	Thailand	Kamphaeng Phet	non-BMR	Thailand
EPI_ISL_8437292	hCoV-19/Thailand/DMSc-05866/2021	Original	2021-12-12	AY.30	Asia	Thailand	Chiang Rai	non-BMR	Thailand
EPI_ISL_8437293	hCoV-19/Thailand/DMSc-05867/2021	Original	2021-12-17	B.1.617.2	Asia	Thailand	Mae Hong Son	non-BMR	Thailand
EPI_ISL_8437294	hCoV-19/Thailand/DMSc-05868/2021	Original	2021-12-13	AY.85	Asia	Thailand	Chiang Rai	non-BMR	Thailand
EPI_ISL_8437295	hCoV-19/Thailand/DMSc-05870/2021	Original	2021-12-22	BA.1.1	Asia	Thailand	Khon Kaen	non-BMR	Thailand
EPI_ISL_8437296	hCoV-19/Thailand/DMSc-05871/2021	Original	2021-12-07	AY.85	Asia	Thailand	Nakhon Sawan	non-BMR	Thailand
EPI_ISL_8437297	hCoV-19/Thailand/DMSc-05873/2021	Original	2021-12-12	AY.85	Asia	Thailand	Lampang	non-BMR	Thailand
EPI_ISL_8437298	hCoV-19/Thailand/DMSc-05874/2021	Original	2021-12-20	AY.85	Asia	Thailand	Chon Buri	non-BMR	Thailand
EPI_ISL_8437299	hCoV-19/Thailand/DMSc-05875/2021	Original	2021-12-18	AY.79	Asia	Thailand	Mae Hong Son	non-BMR	Thailand
EPI_ISL_8437300	hCoV-19/Thailand/DMSc-05876/2021	Original	2021-12-18	B.1.617.2	Asia	Thailand	Chiang Rai	non-BMR	Thailand
EPI_ISL_8437301	hCoV-19/Thailand/DMSc-05878/2021	Original	2021-12-22	BA.1.1	Asia	Thailand	Khon Kaen	non-BMR	Thailand
EPI_ISL_8437302	hCoV-19/Thailand/DMSc-05879/2021	Original	2021-12-07	AY.85	Asia	Thailand	Nakhon Sawan	non-BMR	Thailand
EPI_ISL_8437303	hCoV-19/Thailand/DMSc-05880/2021	Original	2021-12-11	AY.85	Asia	Thailand	Kamphaeng Phet	non-BMR	Thailand
EPI_ISL_8437304	hCoV-19/Thailand/DMSc-05881/2021	Original	2021-11-22	AY.85	Asia	Thailand	Prachuap Khiri Khan	non-BMR	Thailand
EPI_ISL_8437305	hCoV-19/Thailand/DMSc-05882/2021	Original	2021-12-20	AY.85	Asia	Thailand	Chon Buri	non-BMR	Thailand
EPI_ISL_8437306	hCoV-19/Thailand/DMSc-05883/2021	Original	2021-12-14	AY.85	Asia	Thailand	Lampang	non-BMR	Thailand
EPI_ISL_8437307	hCoV-19/Thailand/DMSc-05885/2021	Original	2021-12-22	BA.1.1	Asia	Thailand	Khon Kaen	non-BMR	Thailand
EPI_ISL_8437308	hCoV-19/Thailand/DMSc-05886/2021	Original	2021-12-22	BA.1.1	Asia	Thailand	Khon Kaen	non-BMR	Thailand
EPI_ISL_8437309	hCoV-19/Thailand/DMSc-05887/2021	Original	2021-12-07	AY.85	Asia	Thailand	Nakhon Sawan	non-BMR	Thailand
EPI_ISL_8437310	hCoV-19/Thailand/DMSc-05888/2021	Original	2021-12-11	AY.85	Asia	Thailand	Kamphaeng Phet	non-BMR	Thailand
EPI_ISL_8437311	hCoV-19/Thailand/DMSc-05889/2021	Original	2021-11-22	AY.79	Asia	Thailand	Prachuap Khiri Khan	non-BMR	Thailand
EPI_ISL_8437312	hCoV-19/Thailand/DMSc-05890/2021	Original	2021-12-20	AY.85	Asia	Thailand	Chon Buri	non-BMR	Thailand
EPI_ISL_8437313	hCoV-19/Thailand/DMSc-05891/2021	Original	2021-12-14	B.1.617.2	Asia	Thailand	Lampang	non-BMR	Thailand
EPI_ISL_8437314	hCoV-19/Thailand/DMSc-05892/2021	Original	2021-12-18	B.1.617.2	Asia	Thailand	Chiang Rai	non-BMR	Thailand
EPI_ISL_8437315	hCoV-19/Thailand/DMSc-05893/2021	Original	2021-12-22	BA.1.1	Asia	Thailand	Khon Kaen	non-BMR	Thailand
EPI_ISL_8437316	hCoV-19/Thailand/DMSc-05894/2021	Original	2021-12-22	BA.1.1	Asia	Thailand	Khon Kaen	non-BMR	Thailand
EPI_ISL_8437317	hCoV-19/Thailand/DMSc-05895/2021	Original	2021-12-07	AY.85	Asia	Thailand	Nakhon Sawan	non-BMR	Thailand
EPI_ISL_8437318	hCoV-19/Thailand/DMSc-05897/2021	Original	2021-12-10	AY.85	Asia	Thailand	Ratchaburi	non-BMR	Thailand
EPI_ISL_8437319	hCoV-19/Thailand/DMSc-05898/2021	Original	2021-12-20	AY.85	Asia	Thailand	Chon Buri	non-BMR	Thailand
EPI_ISL_8437320	hCoV-19/Thailand/DMSc-05899/2021	Original	2021-12-18	AY.85	Asia	Thailand	Lampang	non-BMR	Thailand
EPI_ISL_8437321	hCoV-19/Thailand/DMSc-05900/2021	Original	2021-12-18	AY.85	Asia	Thailand	Chiang Rai	non-BMR	Thailand
EPI_ISL_8437322	hCoV-19/Thailand/DMSc-05901/2021	Original	2021-12-22	BA.1.1	Asia	Thailand	Khon Kaen	non-BMR	Thailand
EPI_ISL_8437323	hCoV-19/Thailand/DMSc-05902/2021	Original	2021-12-22	BA.1.1	Asia	Thailand	Khon Kaen	non-BMR	Thailand
EPI_ISL_8437324	hCoV-19/Thailand/DMSc-05903/2021	Original	2021-12-07	AY.85	Asia	Thailand	Nakhon Sawan	non-BMR	Thailand
EPI_ISL_8437325	hCoV-19/Thailand/DMSc-05904/2021	Original	2021-12-10	AY.85	Asia	Thailand	Kamphaeng Phet	non-BMR	Thailand
EPI_ISL_8437326	hCoV-19/Thailand/DMSc-05905/2021	Original	2021-12-12	AY.85	Asia	Thailand	Phetchaburi	non-BMR	Thailand
EPI_ISL_8437327	hCoV-19/Thailand/DMSc-05906/2021	Original	2021-12-20	AY.85	Asia	Thailand	Chon Buri	non-BMR	Thailand
EPI_ISL_8437328	hCoV-19/Thailand/DMSc-05907/2021	Original	2021-12-12	B.1.617.2	Asia	Thailand	Lampang	non-BMR	Thailand
EPI_ISL_8437329	hCoV-19/Thailand/DMSc-05908/2021	Original	2021-12-21	AY.85	Asia	Thailand	Nakhon Sawan	non-BMR	Thailand
EPI_ISL_8437330	hCoV-19/Thailand/DMSc-05909/2021	Original	2021-12-22	BA.1.1	Asia	Thailand	Khon Kaen	non-BMR	Thailand
EPI_ISL_8437331	hCoV-19/Thailand/DMSc-05910/2021	Original	2021-12-22	BA.1.1	Asia	Thailand	Khon Kaen	non-BMR	Thailand
EPI_ISL_8437332	hCoV-19/Thailand/DMSc-05911/2021	Original	2021-12-07	AY.85	Asia	Thailand	Kamphaeng Phet	non-BMR	Thailand
EPI_ISL_8437333	hCoV-19/Thailand/DMSc-05912/2021	Original	2021-12-12	AY.85	Asia	Thailand	Kamphaeng Phet	non-BMR	Thailand
EPI_ISL_8437334	hCoV-19/Thailand/DMSc-05913/2021	Original	2021-12-13	AY.85	Asia	Thailand	Ratchaburi	non-BMR	Thailand
EPI_ISL_8437335	hCoV-19/Thailand/DMSc-05914/2021	Original	2021-12-20	AY.85	Asia	Thailand	Chon Buri	non-BMR	Thailand
EPI_ISL_8437336	hCoV-19/Thailand/DMSc-05915/2021	Original	2021-12-15	B.1.617.2	Asia	Thailand	Chiang Rai	non-BMR	Thailand
